100%,Optima 1, Optima [1]
 ,421,[0 4 3 5 1 6 2]
------------------------------------------------
#,Optima 1, Optima [1]
1,991,[1 3 2 4 0 6 5]
2,1382,[1 6 3 4 2 0 5]
3,1717,[2 3 1 5 0 6 4]
4,3046,[4 1 2 6 5 0 3]
5,4325,[6 0 1 2 5 4 3]
6,2479,[3 2 5 1 0 6 4]
7,2239,[3 0 5 2 1 6 4]
8,4915,[6 4 5 3 0 2 1]
9,4501,[6 1 3 4 0 5 2]
10,3327,[4 3 5 2 1 6 0]
11,2517,[3 2 6 5 1 4 0]
12,1420,[1 6 5 0 4 2 3]
13,3408,[4 5 2 0 1 3 6]
14,255,[0 3 1 5 4 6 2]
15,3786,[5 1 3 6 0 2 4]
16,3533,[4 6 2 0 5 3 1]
17,2673,[3 5 1 2 4 6 0]
18,933,[1 2 5 6 3 4 0]
19,3773,[5 1 3 0 6 4 2]
20,3971,[5 3 0 2 6 4 1]
21,3625,[5 0 2 1 3 6 4]
22,767,[1 0 3 6 5 4 2]
23,183,[0 2 4 5 3 6 1]
24,3116,[4 1 6 5 2 0 3]
25,2132,[2 6 4 5 1 0 3]
26,4971,[6 5 2 0 3 4 1]
27,3531,[4 6 2 0 3 5 1]
28,3787,[5 1 3 6 0 4 2]
29,2806,[3 6 1 5 4 0 2]
30,4473,[6 1 2 3 4 5 0]
31,3241,[4 3 0 1 2 6 5]
32,148,[0 2 3 1 6 4 5]
33,1485,[2 0 3 6 4 5 1]
34,578,[0 5 6 1 3 2 4]
35,2007,[2 5 4 3 1 6 0]
36,4483,[6 1 2 5 0 4 3]
37,414,[0 4 3 2 1 5 6]
38,4940,[6 5 0 4 2 1 3]
39,281,[0 3 2 5 6 4 1]
40,3921,[5 2 4 1 3 6 0]
41,1931,[2 5 0 3 6 4 1]
42,4581,[6 2 0 5 3 4 1]
43,560,[0 5 4 2 3 1 6]
44,178,[0 2 4 3 6 1 5]
45,4556,[6 1 5 4 2 0 3]
46,3262,[4 3 0 6 5 1 2]
47,793,[1 0 5 2 3 6 4]
48,1287,[1 5 4 3 2 6 0]
49,3067,[4 1 3 6 0 5 2]
50,1425,[1 6 5 2 3 4 0]
51,1239,[1 5 2 4 3 6 0]
52,3658,[5 0 3 2 6 1 4]
53,1165,[1 4 5 3 0 6 2]
54,193,[0 2 5 1 3 6 4]
55,1075,[1 3 6 5 0 4 2]
56,197,[0 2 5 1 6 4 3]
57,1144,[1 4 3 5 6 0 2]
58,3642,[5 0 2 6 1 3 4]
59,913,[1 2 5 0 3 6 4]
60,4394,[6 0 4 1 3 2 5]
61,3989,[5 3 1 0 6 4 2]
62,3493,[4 6 0 3 1 5 2]
63,2109,[2 6 3 5 1 4 0]
64,393,[0 4 2 3 5 6 1]
65,336,[0 3 6 1 2 4 5]
66,2244,[3 0 5 4 1 2 6]
67,4975,[6 5 2 1 0 4 3]
68,2829,[3 6 2 5 1 4 0]
69,3199,[4 2 5 1 0 6 3]
70,4343,[6 0 1 5 4 3 2]
71,3525,[4 6 1 5 2 3 0]
72,2773,[3 6 0 4 1 5 2]
73,792,[1 0 5 2 3 4 6]
74,4893,[6 4 3 5 1 2 0]
75,2039,[2 5 6 4 3 1 0]
76,4085,[5 4 0 1 6 3 2]
77,215,[0 2 5 6 4 3 1]
78,5035,[6 5 4 3 0 2 1]
79,3600,[5 0 1 2 3 4 6]
80,3911,[5 2 3 6 4 1 0]
81,4178,[5 4 6 0 2 1 3]
82,2244,[3 0 5 4 1 2 6]
83,719,[0 6 5 4 3 2 1]
84,1381,[1 6 3 4 0 5 2]
85,3233,[4 2 6 3 5 1 0]
86,4623,[6 2 3 4 1 5 0]
87,4148,[5 4 2 6 1 0 3]
88,1257,[1 5 3 2 4 6 0]
89,4543,[6 1 5 2 0 4 3]
90,1783,[2 3 6 1 0 5 4]
91,3339,[4 3 6 0 2 5 1]
92,1406,[1 6 4 3 2 0 5]
93,4027,[5 3 2 6 0 4 1]
94,786,[1 0 4 6 2 3 5]
95,4973,[6 5 2 0 4 3 1]
96,3479,[4 5 6 3 2 1 0]
97,2471,[3 2 4 6 5 1 0]
98,532,[0 5 3 1 6 2 4]
99,263,[0 3 1 6 5 4 2]
100,2311,[3 1 2 4 0 6 5]
1,3327,[4 3 5 2 1 6 0]
2,3004,[4 1 0 2 6 3 5]
3,3129,[4 2 0 3 5 6 1]
4,3765,[5 1 2 6 3 4 0]
5,2940,[4 0 3 5 1 2 6]
6,3507,[4 6 1 0 3 5 2]
7,2865,[3 6 5 1 2 4 0]
8,1313,[1 5 6 3 4 2 0]
9,3229,[4 2 6 3 0 5 1]
10,2031,[2 5 6 3 1 4 0]
11,404,[0 4 2 6 3 1 5]
12,1149,[1 4 3 6 2 5 0]
13,380,[0 4 1 6 3 2 5]
14,2043,[2 6 0 1 4 5 3]
15,205,[0 2 5 4 1 6 3]
16,1745,[2 3 4 5 6 1 0]
17,2774,[3 6 0 4 2 1 5]
18,727,[1 0 2 4 3 6 5]
19,1835,[2 4 1 3 6 5 0]
20,502,[0 5 1 6 4 2 3]
21,3137,[4 2 0 5 6 3 1]
22,3718,[5 0 6 4 3 1 2]
23,3326,[4 3 5 2 1 0 6]
24,1416,[1 6 5 0 2 3 4]
25,1004,[1 3 2 6 4 0 5]
26,2119,[2 6 4 1 0 5 3]
27,3787,[5 1 3 6 0 4 2]
28,415,[0 4 3 2 1 6 5]
29,4961,[6 5 1 3 4 2 0]
30,3601,[5 0 1 2 3 6 4]
31,1613,[2 1 4 0 6 5 3]
32,4715,[6 3 1 2 5 4 0]
33,4876,[6 4 3 0 5 1 2]
34,1288,[1 5 4 3 6 0 2]
35,583,[0 5 6 2 1 4 3]
36,1173,[1 4 5 6 2 3 0]
37,4156,[5 4 3 0 6 1 2]
38,1995,[2 5 4 0 3 6 1]
39,3481,[4 6 0 1 2 5 3]
40,4767,[6 3 4 2 1 5 0]
41,1758,[2 3 5 1 0 4 6]
42,2835,[3 6 4 0 2 5 1]
43,3069,[4 1 3 6 2 5 0]
44,2512,[3 2 6 4 5 0 1]
45,1765,[2 3 5 4 0 6 1]
46,2189,[3 0 2 1 6 5 4]
47,1364,[1 6 2 5 3 0 4]
48,1983,[2 5 3 4 1 6 0]
49,570,[0 5 4 6 1 2 3]
50,3228,[4 2 6 3 0 1 5]
51,705,[0 6 5 2 3 4 1]
52,1744,[2 3 4 5 6 0 1]
53,3738,[5 1 0 6 2 3 4]
54,4696,[6 3 0 4 5 1 2]
55,4215,[5 6 0 3 2 4 1]
56,4650,[6 2 4 5 0 1 3]
57,4719,[6 3 1 4 2 5 0]
58,1712,[2 3 1 4 5 0 6]
59,2761,[3 6 0 1 2 5 4]
60,820,[1 0 6 2 5 3 4]
61,4760,[6 3 4 1 2 0 5]
62,2859,[3 6 5 0 2 4 1]
63,1393,[1 6 4 0 2 5 3]
64,4668,[6 2 5 3 0 1 4]
65,4,[0 1 2 3 6 4 5]
66,78,[0 1 5 3 2 4 6]
67,1313,[1 5 6 3 4 2 0]
68,3793,[5 1 4 0 2 6 3]
69,1460,[2 0 1 6 4 3 5]
70,4083,[5 4 0 1 3 6 2]
71,2629,[3 4 6 2 0 5 1]
72,778,[1 0 4 3 6 2 5]
73,2287,[3 1 0 4 2 6 5]
74,2108,[2 6 3 5 1 0 4]
75,3785,[5 1 3 4 6 2 0]
76,119,[0 1 6 5 4 3 2]
77,648,[0 6 3 1 2 4 5]
78,814,[1 0 5 6 4 2 3]
79,4692,[6 3 0 4 1 2 5]
80,3855,[5 2 0 4 3 6 1]
81,754,[1 0 3 4 6 2 5]
82,1803,[2 4 0 1 5 6 3]
83,4477,[6 1 2 4 0 5 3]
84,1732,[2 3 4 0 6 1 5]
85,2896,[4 0 1 5 6 2 3]
86,4910,[6 4 5 2 1 0 3]
87,976,[1 3 0 5 6 2 4]
88,241,[0 3 1 2 4 6 5]
89,2114,[2 6 4 0 3 1 5]
90,973,[1 3 0 5 2 6 4]
91,1495,[2 0 4 3 1 6 5]
92,2443,[3 2 1 6 0 5 4]
93,4274,[5 6 3 0 2 1 4]
94,2660,[3 5 0 6 2 1 4]
95,415,[0 4 3 2 1 6 5]
96,3940,[5 2 6 0 4 1 3]
97,1442,[2 0 1 3 5 4 6]
98,3441,[4 5 3 1 2 6 0]
99,2094,[2 6 3 1 0 4 5]
100,1421,[1 6 5 0 4 3 2]
1,875,[1 2 3 4 6 5 0]
2,2612,[3 4 5 6 1 0 2]
3,522,[0 5 2 6 1 3 4]
4,1527,[2 0 5 4 3 6 1]
5,598,[0 5 6 4 3 1 2]
6,4967,[6 5 1 4 3 2 0]
7,4497,[6 1 3 2 4 5 0]
8,1630,[2 1 4 6 5 0 3]
9,911,[1 2 4 6 5 3 0]
10,3913,[5 2 4 0 1 6 3]
11,4002,[5 3 1 6 0 2 4]
12,3905,[5 2 3 4 6 1 0]
13,2061,[2 6 0 5 3 4 1]
14,3946,[5 2 6 1 4 0 3]
15,356,[0 3 6 5 2 1 4]
16,2956,[4 0 5 1 6 2 3]
17,3422,[4 5 2 3 1 0 6]
18,4701,[6 3 0 5 2 4 1]
19,1772,[2 3 5 6 1 0 4]
20,548,[0 5 3 6 2 1 4]
21,4407,[6 0 4 3 2 5 1]
22,1133,[1 4 3 0 6 5 2]
23,1678,[2 1 6 5 4 0 3]
24,487,[0 5 1 3 2 6 4]
25,2588,[3 4 2 6 1 0 5]
26,235,[0 2 6 5 1 4 3]
27,1544,[2 0 6 3 4 1 5]
28,4668,[6 2 5 3 0 1 4]
29,2101,[2 6 3 4 0 5 1]
30,4885,[6 4 3 2 0 5 1]
31,3901,[5 2 3 4 0 6 1]
32,2248,[3 0 5 4 6 1 2]
33,3760,[5 1 2 4 6 0 3]
34,3270,[4 3 1 2 0 5 6]
35,2980,[4 0 6 1 5 2 3]
36,3183,[4 2 3 5 1 6 0]
37,1281,[1 5 4 2 3 6 0]
38,2949,[4 0 3 6 2 5 1]
39,1134,[1 4 3 2 0 5 6]
40,2970,[4 0 5 6 1 2 3]
41,9,[0 1 2 4 5 6 3]
42,4387,[6 0 3 5 1 4 2]
43,4309,[5 6 4 2 0 3 1]
44,3241,[4 3 0 1 2 6 5]
45,2011,[2 5 4 6 0 3 1]
46,2631,[3 4 6 2 1 5 0]
47,39,[0 1 3 5 4 6 2]
48,93,[0 1 5 6 3 4 2]
49,2594,[3 4 5 0 2 1 6]
50,2091,[2 6 3 0 4 5 1]
51,517,[0 5 2 4 1 6 3]
52,1781,[2 3 6 0 5 4 1]
53,1668,[2 1 6 4 0 3 5]
54,1546,[2 0 6 3 5 1 4]
55,2054,[2 6 0 4 3 1 5]
56,4782,[6 3 5 1 0 2 4]
57,933,[1 2 5 6 3 4 0]
58,386,[0 4 2 1 5 3 6]
59,3980,[5 3 0 6 2 1 4]
60,10,[0 1 2 4 6 3 5]
61,3422,[4 5 2 3 1 0 6]
62,4870,[6 4 2 5 3 0 1]
63,4569,[6 2 0 3 4 5 1]
64,1066,[1 3 6 2 5 0 4]
65,409,[0 4 3 1 2 6 5]
66,1753,[2 3 5 0 1 6 4]
67,277,[0 3 2 5 1 6 4]
68,3831,[5 1 6 3 2 4 0]
69,966,[1 3 0 4 2 5 6]
70,1923,[2 5 0 1 4 6 3]
71,1675,[2 1 6 5 0 4 3]
